StockCode,Date,units_sold,revenue,n_invoices,units_roll_7,units_roll_14,units_roll_30,rev_roll_7,rev_roll_14,rev_roll_30,units_lag_1,units_lag_7,units_lag_14,day_of_week,day_of_month,month,quarter,is_weekend,is_dec
20727,2010-02-05,30,45.5,2,12.571428571428571,20.714285714285715,24.633333333333333,20.742857142857137,32.75,37.97833333333333,12.0,0.0,10.0,4,5,2,1,0,0
20727,2010-02-06,0,0.0,0,16.857142857142858,22.142857142857142,25.3,27.24285714285714,34.82142857142857,38.945,30.0,0.0,0.0,5,6,2,1,1,0
20727,2010-02-07,0,0.0,0,16.857142857142858,22.142857142857142,24.966666666666665,27.24285714285714,34.82142857142857,38.394999999999996,0.0,20.0,0.0,6,7,2,1,1,0
20727,2010-02-08,31,51.15,3,14.0,22.142857142857142,24.633333333333333,22.52857142857143,34.82142857142857,37.845,0.0,10.0,39.0,0,8,2,1,0,0
20727,2010-02-09,23,37.95,2,17.0,21.571428571428573,25.666666666666668,27.478571428571424,33.878571428571426,39.55,31.0,26.0,23.0,1,9,2,1,0,0
20727,2010-02-10,0,0.0,0,16.571428571428573,21.571428571428573,22.766666666666666,26.77142857142857,33.878571428571426,35.431666666666665,23.0,20.0,10.0,2,10,2,1,0,0
20727,2010-02-11,85,140.25,4,13.714285714285714,20.857142857142858,22.4,22.057142857142853,32.7,34.82666666666667,0.0,12.0,120.0,3,11,2,1,0,0
20727,2010-02-12,30,49.5,3,24.142857142857142,18.357142857142858,25.2,39.26428571428572,30.00357142857143,39.44666666666667,85.0,30.0,0.0,4,12,2,1,0,0
20727,2010-02-13,0,0.0,0,24.142857142857142,20.5,26.2,39.83571428571429,33.53928571428572,41.09666666666667,30.0,0.0,0.0,5,13,2,1,1,0
20727,2010-02-14,7,11.549999999999999,3,24.142857142857142,20.5,22.533333333333335,39.83571428571429,33.53928571428572,35.71333333333334,0.0,0.0,20.0,6,14,2,1,1,0
20727,2010-02-15,133,199.45,4,25.142857142857142,19.571428571428573,22.433333333333334,41.48571428571428,32.00714285714286,35.54833333333333,7.0,31.0,10.0,0,15,2,1,0,0
20727,2010-02-16,27,44.55,3,39.714285714285715,28.357142857142858,26.866666666666667,62.67142857142857,45.074999999999996,42.19666666666667,133.0,23.0,26.0,1,16,2,1,0,0
20727,2010-02-17,10,16.5,1,40.285714285714285,28.428571428571427,27.066666666666666,63.614285714285714,45.19285714285714,42.526666666666664,27.0,0.0,20.0,2,17,2,1,0,0
20727,2010-02-18,10,16.5,1,41.714285714285715,27.714285714285715,27.333333333333332,65.97142857142858,44.01428571428572,42.96666666666667,10.0,85.0,12.0,3,18,2,1,0,0
20727,2010-02-19,42,69.3,5,31.0,27.571428571428573,26.866666666666667,48.29285714285714,43.778571428571425,42.19666666666667,10.0,30.0,30.0,4,19,2,1,0,0
20727,2010-02-20,0,0.0,0,32.714285714285715,28.428571428571427,27.866666666666667,51.12142857142856,45.47857142857142,43.846666666666664,42.0,0.0,0.0,5,20,2,1,1,0
20727,2010-02-21,20,33.0,2,32.714285714285715,28.428571428571427,23.933333333333334,51.12142857142856,45.47857142857142,38.02333333333333,0.0,7.0,0.0,6,21,2,1,1,0
20727,2010-02-22,47,77.55,5,34.57142857142857,29.857142857142858,24.266666666666666,54.185714285714276,47.83571428571428,38.57333333333334,20.0,133.0,31.0,0,22,2,1,0,0
20727,2010-02-23,10,16.5,1,22.285714285714285,31.0,25.833333333333332,36.771428571428565,49.721428571428575,41.15833333333333,47.0,27.0,23.0,1,23,2,1,0,0
20727,2010-02-24,0,0.0,0,19.857142857142858,30.071428571428573,26.166666666666668,32.76428571428571,48.189285714285724,41.708333333333336,10.0,10.0,0.0,2,24,2,1,0,0
20727,2010-02-25,113,166.45,3,18.428571428571427,30.071428571428573,24.866666666666667,30.40714285714285,48.189285714285724,39.563333333333325,0.0,10.0,85.0,3,25,2,1,0,0
20727,2010-02-26,120,178.0,3,33.142857142857146,32.07142857142857,27.866666666666667,51.82857142857142,50.06071428571429,43.846666666666664,113.0,42.0,30.0,4,26,2,1,0,0
20727,2010-02-27,0,0.0,0,44.285714285714285,38.5,31.533333333333335,67.35714285714286,59.23928571428571,49.23,120.0,0.0,0.0,5,27,2,1,1,0
20727,2010-02-28,8,13.2,4,44.285714285714285,38.5,27.533333333333335,67.35714285714286,59.23928571428571,43.29666666666667,0.0,20.0,7.0,6,28,2,1,1,0
20727,2010-03-01,1,1.65,1,42.57142857142857,38.57142857142857,27.8,64.52857142857142,59.357142857142854,43.73666666666667,8.0,47.0,133.0,0,1,3,1,0,0
20727,2010-03-02,2,3.3,2,36.0,29.142857142857142,27.833333333333332,53.68571428571429,45.22857142857142,43.79166666666666,1.0,10.0,27.0,1,2,3,1,0,0
20727,2010-03-03,20,33.0,2,34.857142857142854,27.357142857142858,27.233333333333334,51.8,42.28214285714285,42.80166666666667,2.0,0.0,10.0,2,3,3,1,0,0
20727,2010-03-04,14,23.1,2,37.714285714285715,28.071428571428573,27.566666666666666,56.51428571428571,43.46071428571428,43.351666666666674,20.0,113.0,10.0,3,4,3,1,0,0
20727,2010-03-05,30,49.5,3,23.571428571428573,28.357142857142858,27.166666666666668,36.035714285714285,43.93214285714286,42.69166666666667,14.0,120.0,42.0,4,5,3,1,0,0
20727,2010-03-06,0,0.0,0,10.714285714285714,27.5,27.5,17.678571428571427,42.517857142857146,43.24166666666667,30.0,0.0,0.0,5,6,3,1,1,0
20727,2010-03-07,9,14.849999999999998,3,10.714285714285714,27.5,27.1,17.678571428571427,42.517857142857146,42.58166666666667,0.0,8.0,20.0,6,7,3,1,1,0
20727,2010-03-08,70,115.5,5,10.857142857142858,26.714285714285715,26.4,17.914285714285715,41.221428571428575,41.559999999999995,9.0,1.0,47.0,0,8,3,1,0,0
20727,2010-03-09,30,49.5,3,20.714285714285715,28.357142857142858,28.733333333333334,34.17857142857143,43.93214285714286,45.41,70.0,2.0,10.0,1,9,3,1,0,0
20727,2010-03-10,50,82.5,4,24.714285714285715,29.785714285714285,29.733333333333334,40.778571428571425,46.28928571428571,47.059999999999995,30.0,20.0,0.0,2,10,3,1,0,0
20727,2010-03-11,10,16.5,2,29.0,33.357142857142854,30.366666666666667,47.85,52.18214285714286,48.105,50.0,14.0,113.0,3,11,3,1,0,0
20727,2010-03-12,6,9.9,1,28.428571428571427,26.0,29.933333333333334,46.90714285714286,41.47142857142857,47.38999999999999,10.0,30.0,120.0,4,12,3,1,0,0
20727,2010-03-13,0,0.0,0,25.0,17.857142857142858,30.133333333333333,41.25,29.464285714285715,47.72,6.0,0.0,0.0,5,13,3,1,1,0
20727,2010-03-14,11,18.15,2,25.0,17.857142857142858,27.3,41.25,29.464285714285715,43.044999999999995,0.0,9.0,8.0,6,14,3,1,1,0
20727,2010-03-15,0,0.0,0,25.285714285714285,18.071428571428573,26.666666666666668,41.721428571428575,29.817857142857143,42.0,11.0,70.0,1.0,0,15,3,1,0,0
20727,2010-03-16,110,161.5,2,15.285714285714286,18.0,26.666666666666668,25.22142857142857,29.699999999999996,42.0,0.0,30.0,2.0,1,16,3,1,0,0
20727,2010-03-17,40,66.0,4,26.714285714285715,25.714285714285715,30.1,41.221428571428575,41.0,46.99833333333333,110.0,50.0,20.0,2,17,3,1,0,0
20727,2010-03-18,12,19.8,2,25.285714285714285,27.142857142857142,27.0,38.864285714285714,43.357142857142854,42.55,40.0,10.0,14.0,3,18,3,1,0,0
20727,2010-03-19,4,6.6,1,25.571428571428573,27.0,26.5,39.33571428571429,43.12142857142857,41.725,12.0,6.0,30.0,4,19,3,1,0,0
20727,2010-03-20,0,0.0,0,25.285714285714285,25.142857142857142,26.3,38.864285714285714,40.05714285714286,41.394999999999996,4.0,0.0,0.0,5,20,3,1,1,0
20727,2010-03-21,127,189.55,5,25.285714285714285,25.142857142857142,25.966666666666665,38.864285714285714,40.05714285714286,40.845,0.0,11.0,9.0,6,21,3,1,1,0
20727,2010-03-22,30,49.5,3,41.857142857142854,33.57142857142857,28.8,63.35000000000001,52.535714285714285,44.85333333333333,127.0,0.0,70.0,0,22,3,1,0,0
20727,2010-03-23,61,100.65,5,46.142857142857146,30.714285714285715,29.8,70.42142857142858,47.82142857142857,46.50333333333333,30.0,110.0,30.0,1,23,3,1,0,0
20727,2010-03-24,20,33.0,2,39.142857142857146,32.92857142857143,31.166666666666668,61.728571428571435,51.475,48.75833333333333,61.0,40.0,50.0,2,24,3,1,0,0
20727,2010-03-25,1,1.65,1,36.285714285714285,30.785714285714285,30.266666666666666,57.01428571428572,47.93928571428571,47.27333333333333,20.0,12.0,10.0,3,25,3,1,0,0
20727,2010-03-26,7,11.549999999999999,3,34.714285714285715,30.142857142857142,29.966666666666665,54.42142857142857,46.878571428571426,46.778333333333336,1.0,4.0,6.0,4,26,3,1,0,0
20727,2010-03-27,0,0.0,0,35.142857142857146,30.214285714285715,30.2,55.12857142857143,46.996428571428574,47.163333333333334,7.0,0.0,0.0,5,27,3,1,1,0
20727,2010-03-28,10,16.5,4,35.142857142857146,30.214285714285715,26.433333333333334,55.12857142857143,46.996428571428574,41.615,0.0,127.0,11.0,6,28,3,1,1,0
20727,2010-03-29,13,21.45,3,18.428571428571427,30.142857142857142,22.766666666666666,30.407142857142855,46.87857142857143,36.23166666666667,10.0,30.0,0.0,0,29,3,1,0,0
20727,2010-03-30,50,80.5,4,16.0,31.071428571428573,23.2,26.400000000000002,48.410714285714285,36.94666666666667,13.0,61.0,110.0,1,30,3,1,0,0
20727,2010-03-31,12,19.8,2,14.428571428571429,26.785714285714285,24.6,23.521428571428572,42.625,39.190000000000005,50.0,20.0,40.0,2,31,3,1,0,0
20727,2010-04-01,94,155.1,5,13.285714285714286,24.785714285714285,24.966666666666665,21.63571428571429,39.325,39.795,12.0,1.0,12.0,3,1,4,2,0,0
20727,2010-04-02,0,0.0,0,26.571428571428573,30.642857142857142,28.033333333333335,43.55714285714286,48.98928571428572,44.855,94.0,7.0,4.0,4,2,4,2,0,0
20727,2010-04-03,0,0.0,0,25.571428571428573,30.357142857142858,27.366666666666667,41.90714285714286,48.517857142857146,43.754999999999995,0.0,0.0,0.0,5,3,4,2,1,0
20727,2010-04-04,0,0.0,0,25.571428571428573,30.357142857142858,26.9,41.90714285714286,48.517857142857146,42.985,0.0,10.0,127.0,6,4,4,2,1,0
20727,2010-04-05,0,0.0,0,24.142857142857142,21.285714285714285,25.9,39.550000000000004,34.97857142857143,41.335,0.0,13.0,30.0,0,5,4,2,0,0
20727,2010-04-06,30,49.5,2,22.285714285714285,19.142857142857142,25.9,36.48571428571429,31.442857142857147,41.335,0.0,50.0,61.0,1,6,4,2,0,0
20727,2010-04-07,20,33.0,1,19.428571428571427,16.928571428571427,26.6,32.05714285714286,27.789285714285715,42.49,30.0,12.0,20.0,2,7,4,2,0,0
20727,2010-04-08,210,306.5,3,20.571428571428573,16.928571428571427,24.933333333333334,33.94285714285714,27.789285714285715,39.74,20.0,94.0,1.0,3,8,4,2,0,0
20727,2010-04-09,43,70.95,5,37.142857142857146,31.857142857142858,30.933333333333334,55.57142857142857,49.564285714285724,48.306666666666665,210.0,0.0,7.0,4,9,4,2,0,0
20727,2010-04-10,0,0.0,0,43.285714285714285,34.42857142857143,30.7,65.70714285714286,53.80714285714286,47.92166666666667,43.0,0.0,0.0,5,10,4,2,1,0
20727,2010-04-11,37,61.05,4,43.285714285714285,34.42857142857143,30.366666666666667,65.70714285714286,53.80714285714286,47.37166666666667,0.0,0.0,10.0,6,11,4,2,1,0
20727,2010-04-12,3,4.949999999999999,1,48.57142857142857,36.357142857142854,31.4,74.42857142857143,56.98928571428571,49.07666666666667,37.0,0.0,13.0,0,12,4,2,0,0
20727,2010-04-13,37,61.05,4,49.0,35.642857142857146,31.5,75.13571428571429,55.81071428571429,49.24166666666667,3.0,30.0,50.0,1,13,4,2,0,0
20727,2010-04-14,20,33.0,1,50.0,34.714285714285715,32.36666666666667,76.78571428571429,54.42142857142858,50.67166666666666,37.0,20.0,12.0,2,14,4,2,0,0
20727,2010-04-15,37,61.05,4,50.0,35.285714285714285,33.03333333333333,76.78571428571429,55.36428571428571,51.77166666666666,20.0,210.0,94.0,3,15,4,2,0,0
20727,2010-04-16,40,66.0,2,25.285714285714285,31.214285714285715,30.6,41.721428571428575,48.64642857142858,48.42333333333333,37.0,43.0,0.0,4,16,4,2,0,0
20727,2010-04-17,0,0.0,0,24.857142857142858,34.07142857142857,30.6,41.01428571428572,53.36071428571428,48.423333333333325,40.0,0.0,0.0,5,17,4,2,1,0
20727,2010-04-18,637,926.25,11,24.857142857142858,34.07142857142857,30.2,41.01428571428572,53.36071428571428,47.76333333333333,0.0,37.0,0.0,6,18,4,2,1,0
20727,2010-04-19,84,124.19999999999999,11,110.57142857142857,79.57142857142857,51.3,164.6142857142857,119.52142857142857,78.41833333333334,637.0,3.0,0.0,0,19,4,2,0,0
20727,2010-04-20,56,85.19999999999999,8,122.14285714285714,85.57142857142857,54.1,181.65,128.39285714285714,82.55833333333334,84.0,37.0,30.0,1,20,4,2,0,0
20727,2010-04-21,3,4.949999999999999,1,124.85714285714286,87.42857142857143,51.733333333333334,185.09999999999997,130.94285714285712,79.07999999999998,56.0,20.0,20.0,2,21,4,2,0,0
20727,2010-04-22,32,52.8,4,122.42857142857143,86.21428571428571,50.833333333333336,181.09285714285713,128.93928571428572,77.595,3.0,37.0,210.0,3,22,4,2,0,0
20727,2010-04-23,22,36.3,3,121.71428571428571,73.5,49.86666666666667,179.91428571428574,110.81785714285714,76.0,32.0,40.0,43.0,4,23,4,2,0,0
20727,2010-04-24,0,0.0,0,119.14285714285714,72.0,49.93333333333333,175.67142857142858,108.34285714285714,76.10999999999999,22.0,0.0,0.0,5,24,4,2,1,0
20727,2010-04-25,8,13.2,2,119.14285714285714,72.0,49.9,175.67142857142858,108.34285714285714,76.055,0.0,637.0,37.0,6,25,4,2,1,0
20727,2010-04-26,32,52.8,3,29.285714285714285,69.92857142857143,49.93333333333333,45.23571428571428,104.92499999999998,76.10999999999999,8.0,84.0,3.0,0,26,4,2,0,0
20727,2010-04-27,40,66.0,3,21.857142857142858,72.0,51.0,35.035714285714285,108.34285714285714,77.86999999999999,32.0,56.0,37.0,1,27,4,2,0,0
20727,2010-04-28,91,150.15,8,19.571428571428573,72.21428571428571,52.0,32.292857142857144,108.69642857142857,79.52,40.0,3.0,20.0,2,28,4,2,0,0
20727,2010-04-29,45,74.25,7,32.142857142857146,77.28571428571429,54.6,53.035714285714285,117.0642857142857,83.81,91.0,32.0,37.0,3,29,4,2,0,0
20727,2010-04-30,110,161.5,2,34.0,77.85714285714286,54.43333333333333,56.1,118.00714285714285,83.60166666666667,45.0,22.0,40.0,4,30,4,2,0,0
20727,2010-05-01,0,0.0,0,46.57142857142857,82.85714285714286,57.7,73.98571428571428,124.82857142857142,88.325,110.0,0.0,0.0,5,1,5,2,1,0
20727,2010-05-02,15,24.75,3,46.57142857142857,82.85714285714286,54.56666666666667,73.98571428571428,124.82857142857142,83.155,0.0,8.0,637.0,6,2,5,2,1,0
20727,2010-05-03,0,0.0,0,47.57142857142857,38.42857142857143,55.06666666666667,75.63571428571429,60.435714285714276,83.98,15.0,32.0,84.0,0,3,5,2,0,0
20727,2010-05-04,11,18.15,2,43.0,32.42857142857143,55.06666666666667,68.09285714285714,51.5642857142857,83.98,0.0,40.0,56.0,1,4,5,2,0,0
20727,2010-05-05,152,230.8,4,38.857142857142854,29.214285714285715,55.43333333333333,61.25714285714285,46.775,84.58500000000001,11.0,91.0,3.0,2,5,5,2,0,0
20727,2010-05-06,134,201.1,4,47.57142857142857,39.857142857142854,60.5,72.77857142857144,62.90714285714285,92.27833333333334,152.0,45.0,32.0,3,6,5,2,0,0
20727,2010-05-07,190,289.5,5,60.285714285714285,47.142857142857146,63.96666666666667,90.89999999999999,73.5,97.33166666666666,134.0,110.0,22.0,4,7,5,2,0,0
20727,2010-05-08,0,0.0,0,71.71428571428571,59.142857142857146,69.63333333333334,109.18571428571428,91.58571428571429,105.88166666666666,190.0,0.0,0.0,5,8,5,2,1,0
20727,2010-05-09,14,23.1,2,71.71428571428571,59.142857142857146,62.63333333333333,109.18571428571428,91.58571428571429,95.66499999999999,0.0,15.0,8.0,6,9,5,2,1,0
20727,2010-05-10,40,66.0,4,71.57142857142857,59.57142857142857,61.666666666666664,108.95,92.29285714285713,94.07,14.0,0.0,32.0,0,10,5,2,0,0
20727,2010-05-11,2,3.3,2,77.28571428571429,60.142857142857146,63.0,118.37857142857142,93.23571428571428,96.27,40.0,11.0,40.0,1,11,5,2,0,0
20727,2010-05-12,5,8.25,2,76.0,57.42857142857143,61.833333333333336,116.25714285714287,88.75714285714287,94.345,2.0,152.0,91.0,2,12,5,2,0,0
20727,2010-05-13,140,211.0,3,55.0,51.285714285714285,61.9,84.46428571428571,78.62142857142858,94.45499999999998,5.0,134.0,45.0,3,13,5,2,0,0
20727,2010-05-14,30,49.5,2,55.857142857142854,58.07142857142857,65.33333333333333,85.87857142857142,88.38928571428572,99.45333333333333,140.0,190.0,110.0,4,14,5,2,0,0
20727,2010-05-15,0,0.0,0,33.0,52.357142857142854,65.66666666666667,51.59285714285714,80.38928571428572,100.00333333333333,30.0,0.0,0.0,5,15,5,2,1,0
20727,2010-05-16,129,192.85000000000002,7,33.0,52.357142857142854,64.43333333333334,51.59285714285714,80.38928571428572,97.96833333333332,0.0,14.0,15.0,6,16,5,2,1,0
20727,2010-05-17,63,103.95,3,49.42857142857143,60.5,67.4,75.84285714285714,92.39642857142857,102.19666666666667,129.0,40.0,0.0,0,17,5,2,0,0
20727,2010-05-18,36,59.4,3,52.714285714285715,65.0,69.5,81.26428571428572,99.82142857142857,105.66166666666666,63.0,2.0,11.0,1,18,5,2,0,0
20727,2010-05-19,53,87.45,5,57.57142857142857,66.78571428571429,49.46666666666667,89.27857142857144,102.76785714285715,76.76666666666667,36.0,5.0,152.0,2,19,5,2,0,0
20727,2010-05-20,28,46.2,2,64.42857142857143,59.714285714285715,48.43333333333333,100.59285714285716,92.52857142857142,75.54166666666667,53.0,140.0,134.0,3,20,5,2,0,0
20727,2010-05-21,10,16.5,1,48.42857142857143,52.142857142857146,47.5,77.05,81.46428571428571,74.24166666666669,28.0,30.0,190.0,4,21,5,2,0,0
20727,2010-05-22,0,0.0,0,45.57142857142857,39.285714285714285,47.733333333333334,72.3357142857143,61.964285714285715,74.62666666666668,10.0,0.0,0.0,5,22,5,2,1,0
20727,2010-05-23,81,133.65,9,45.57142857142857,39.285714285714285,46.666666666666664,72.33571428571429,61.964285714285715,72.86666666666666,0.0,129.0,14.0,6,23,5,2,1,0
20727,2010-05-24,30,49.5,3,38.714285714285715,44.07142857142857,48.63333333333333,63.878571428571426,69.86071428571428,76.11166666666666,81.0,63.0,40.0,0,24,5,2,0,0
20727,2010-05-25,10,16.5,1,34.0,43.357142857142854,49.63333333333333,56.1,68.68214285714285,77.76166666666667,30.0,36.0,2.0,1,25,5,2,0,0
20727,2010-05-26,70,115.5,5,30.285714285714285,43.92857142857143,49.7,49.971428571428575,69.625,77.87166666666667,10.0,53.0,5.0,2,26,5,2,0,0
20727,2010-05-27,19,31.35,3,32.714285714285715,48.57142857142857,50.96666666666667,53.978571428571435,77.28571428571429,79.96166666666666,70.0,28.0,140.0,3,27,5,2,0,0
20727,2010-05-28,40,66.0,3,31.428571428571427,39.92857142857143,50.266666666666666,51.857142857142854,64.45357142857144,78.80666666666667,19.0,10.0,30.0,4,28,5,2,0,0
20727,2010-05-29,0,0.0,0,35.714285714285715,40.642857142857146,48.56666666666667,58.92857142857143,65.63214285714285,76.00166666666668,40.0,0.0,0.0,5,29,5,2,1,0
20727,2010-05-30,4,6.6,2,35.714285714285715,40.642857142857146,47.06666666666667,58.92857142857143,65.63214285714285,73.52666666666667,0.0,81.0,129.0,6,30,5,2,1,0
20727,2010-05-31,0,0.0,0,24.714285714285715,31.714285714285715,43.53333333333333,40.778571428571425,52.32857142857143,68.36333333333333,4.0,30.0,63.0,0,31,5,2,0,0
20727,2010-06-01,0,0.0,0,20.428571428571427,27.214285714285715,43.53333333333333,33.707142857142856,44.903571428571425,68.36333333333333,0.0,10.0,36.0,1,1,6,2,0,0
20727,2010-06-02,10,16.5,1,19.0,24.642857142857142,43.03333333333333,31.349999999999998,40.660714285714285,67.53833333333334,0.0,70.0,53.0,2,2,6,2,0,0
20727,2010-06-03,26,42.9,2,10.428571428571429,21.571428571428573,43.36666666666667,17.207142857142856,35.59285714285714,68.08833333333334,10.0,19.0,28.0,3,3,6,2,0,0
20727,2010-06-04,0,0.0,0,11.428571428571429,21.428571428571427,43.86666666666667,18.857142857142858,35.357142857142854,68.91333333333334,26.0,40.0,10.0,4,4,6,2,0,0
20727,2010-06-05,0,0.0,0,5.714285714285714,20.714285714285715,38.8,9.428571428571429,34.17857142857143,61.22,0.0,0.0,0.0,5,5,6,2,1,0
20727,2010-06-06,49,80.85,5,5.714285714285714,20.714285714285715,34.333333333333336,9.428571428571429,34.17857142857143,54.516666666666666,0.0,4.0,81.0,6,6,6,2,1,0
20727,2010-06-07,2654,3859.1,10,12.142857142857142,18.428571428571427,29.633333333333333,20.035714285714285,30.407142857142855,47.56166666666666,49.0,0.0,30.0,0,7,6,2,0,0
20727,2010-06-08,41,67.65,4,391.2857142857143,205.85714285714286,118.1,571.3357142857143,302.5214285714286,176.19833333333332,2654.0,0.0,10.0,1,8,6,2,0,0
20727,2010-06-09,10,16.5,1,397.14285714285717,208.07142857142858,119.0,581.0,306.175,177.6833333333333,41.0,10.0,70.0,2,9,6,2,0,0
20727,2010-06-10,0,0.0,0,397.14285714285717,203.78571428571428,118.0,581.0,299.1035714285714,176.0333333333333,10.0,26.0,19.0,3,10,6,2,0,0
20727,2010-06-11,2,3.3,2,393.42857142857144,202.42857142857142,117.93333333333334,574.8714285714285,296.8642857142857,175.92333333333332,0.0,0.0,40.0,4,11,6,2,0,0
20727,2010-06-12,0,0.0,0,393.7142857142857,199.71428571428572,117.83333333333333,575.342857142857,292.38571428571424,175.75833333333333,2.0,0.0,0.0,5,12,6,2,1,0
20727,2010-06-13,52,83.4,6,393.7142857142857,199.71428571428572,113.16666666666667,575.342857142857,292.38571428571424,168.725,0.0,49.0,4.0,6,13,6,2,1,0
20727,2010-06-14,4,6.6,2,394.14285714285717,203.14285714285714,113.9,575.7071428571428,297.87142857142857,169.85500000000002,52.0,2654.0,0.0,0,14,6,2,0,0
20727,2010-06-15,40,66.0,2,15.571428571428571,203.42857142857142,114.03333333333333,25.35,298.34285714285716,170.075,4.0,41.0,0.0,1,15,6,2,0,0
20727,2010-06-16,44,72.6,4,15.428571428571429,206.28571428571428,111.06666666666666,25.114285714285717,303.0571428571429,165.84666666666666,40.0,10.0,10.0,2,16,6,2,0,0
20727,2010-06-17,37,61.05,7,20.285714285714285,208.71428571428572,110.43333333333334,33.128571428571426,307.0642857142857,164.80166666666668,44.0,0.0,26.0,3,17,6,2,0,0
20727,2010-06-18,20,33.0,4,25.571428571428573,209.5,110.46666666666667,41.85,308.3607142857142,164.85666666666665,37.0,2.0,0.0,4,18,6,2,0,0
20727,2010-06-19,0,0.0,0,28.142857142857142,210.92857142857142,109.36666666666666,46.09285714285714,310.7178571428571,163.04166666666666,20.0,0.0,0.0,5,19,6,2,1,0
20727,2010-06-20,3,4.949999999999999,1,28.142857142857142,210.92857142857142,108.43333333333334,46.09285714285714,310.7178571428571,161.50166666666667,0.0,52.0,49.0,6,20,6,2,1,0
20727,2010-06-21,13,21.45,2,21.142857142857142,207.64285714285714,108.2,34.885714285714286,305.2964285714285,161.11666666666667,3.0,4.0,2654.0,0,21,6,2,0,0
20727,2010-06-22,51,84.15,4,22.428571428571427,19.0,108.63333333333334,37.00714285714285,31.178571428571427,161.83166666666665,13.0,40.0,41.0,1,22,6,2,0,0
20727,2010-06-23,22,36.3,3,24.0,19.714285714285715,107.63333333333334,39.6,32.357142857142854,160.18166666666667,51.0,44.0,10.0,2,23,6,2,0,0
20727,2010-06-24,20,33.0,2,20.857142857142858,20.571428571428573,107.36666666666666,34.41428571428572,33.77142857142857,159.74166666666667,22.0,37.0,0.0,3,24,6,2,0,0
20727,2010-06-25,4,6.6,1,18.428571428571427,22.0,107.7,30.407142857142862,36.128571428571426,160.29166666666666,20.0,20.0,2.0,4,25,6,2,0,0
20727,2010-06-26,0,0.0,0,16.142857142857142,22.142857142857142,105.5,26.63571428571429,36.364285714285714,156.6616666666667,4.0,0.0,0.0,5,26,6,2,1,0
20727,2010-06-27,10,16.5,2,16.142857142857142,22.142857142857142,104.86666666666666,26.63571428571429,36.364285714285714,155.61666666666667,0.0,3.0,52.0,6,27,6,2,1,0
20727,2010-06-28,122,181.3,4,17.142857142857142,19.142857142857142,103.86666666666666,28.28571428571429,31.585714285714285,153.96666666666667,10.0,13.0,4.0,0,28,6,2,0,0
20727,2010-06-29,31,51.15,4,32.714285714285715,27.571428571428573,107.93333333333334,51.121428571428574,44.064285714285724,160.01000000000002,122.0,51.0,40.0,1,29,6,2,0,0
20727,2010-06-30,45,74.25,6,29.857142857142858,26.928571428571427,108.83333333333333,46.40714285714286,43.00357142857143,161.49499999999998,31.0,22.0,44.0,2,30,6,2,0,0
20727,2010-07-01,28,46.2,5,33.142857142857146,27.0,110.33333333333333,51.828571428571436,43.121428571428574,163.96999999999997,45.0,20.0,37.0,3,1,7,3,0,0
20727,2010-07-02,20,33.0,2,34.285714285714285,26.357142857142858,111.26666666666667,53.71428571428572,42.06071428571429,165.50999999999996,28.0,4.0,20.0,4,2,7,3,0,0
20727,2010-07-03,0,0.0,0,36.57142857142857,26.357142857142858,111.6,57.48571428571429,42.06071428571429,166.05999999999997,20.0,0.0,0.0,5,3,7,3,1,0
20727,2010-07-04,2,3.3,2,36.57142857142857,26.357142857142858,110.73333333333333,57.48571428571429,42.06071428571429,164.63,0.0,10.0,3.0,6,4,7,3,1,0
20727,2010-07-05,7,11.55,2,35.42857142857143,26.285714285714285,110.8,55.60000000000001,41.94285714285714,164.73999999999998,2.0,122.0,13.0,0,5,7,3,0,0
20727,2010-07-06,0,0.0,0,19.0,25.857142857142858,111.03333333333333,31.35,41.23571428571429,165.125,7.0,31.0,51.0,1,6,7,3,0,0
20727,2010-07-07,30,49.5,3,14.571428571428571,22.214285714285715,109.4,24.042857142857144,35.225,162.42999999999998,0.0,45.0,22.0,2,7,7,3,0,0
20727,2010-07-08,17,28.05,3,12.428571428571429,22.785714285714285,21.933333333333334,20.50714285714286,36.167857142857144,35.443333333333335,30.0,28.0,20.0,3,8,7,3,0,0
20727,2010-07-09,0,0.0,0,10.857142857142858,22.571428571428573,21.133333333333333,17.914285714285715,35.81428571428572,34.123333333333335,17.0,20.0,4.0,4,9,7,3,0,0
20727,2010-07-10,0,0.0,0,8.0,22.285714285714285,20.8,13.200000000000001,35.34285714285714,33.57333333333334,0.0,0.0,0.0,5,10,7,3,1,0
20727,2010-07-11,8,13.2,3,8.0,22.285714285714285,20.8,13.200000000000001,35.34285714285714,33.57333333333334,0.0,2.0,10.0,6,11,7,3,1,0
20727,2010-07-12,45,74.25,5,8.857142857142858,22.142857142857142,21.0,14.614285714285716,35.107142857142854,33.903333333333336,8.0,7.0,122.0,0,12,7,3,0,0
20727,2010-07-13,30,49.5,2,14.285714285714286,16.642857142857142,22.5,23.571428571428573,27.46071428571429,36.37833333333333,45.0,0.0,31.0,1,13,7,3,0,0
20727,2010-07-14,10,16.5,1,18.571428571428573,16.571428571428573,21.766666666666666,30.642857142857142,27.34285714285715,35.248333333333335,30.0,30.0,45.0,2,14,7,3,0,0
20727,2010-07-15,38,62.7,8,15.714285714285714,14.071428571428571,21.966666666666665,25.928571428571427,23.21785714285715,35.57833333333334,10.0,17.0,28.0,3,15,7,3,0,0
