Date,DailyRevenue,DailyQuantity,DailyOrders,DailyCustomers,Revenue_MA7,Revenue_MA30,Quantity_MA7,Quantity_MA30,Revenue_Lag1,Revenue_Lag7,Revenue_Lag30,Quantity_Lag1,Quantity_Lag7,Quantity_Lag30
2010-06-05,0.0,0,0,0,10800.554285714288,20260.718999999997,6942.571428571428,13191.433333333332,11447.73,0.0,51704.13,6389.0,0.0,30422.0
2010-06-06,25457.15,14079,68,62,10800.554285714288,18537.248,6942.571428571428,12177.366666666667,0.0,10702.97,31976.09,0.0,6204.0,22834.0
2010-06-07,45523.11,28736,99,81,12908.294285714288,18319.95,8067.571428571428,11885.533333333333,25457.15,0.0,0.0,14079.0,0.0,0.0
2010-06-08,48215.48,25001,74,61,19411.595714285715,19837.387,12172.714285714286,12843.4,45523.11,13093.79,22852.06,28736.0,7769.0,11825.0
2010-06-09,36508.94,24843,63,59,24428.980000000003,20682.834333333336,14634.42857142857,13282.6,48215.48,13714.76,26496.43,25001.0,11289.0,14734.0
2010-06-10,18009.12,9677,62,56,27685.29142857143,21016.58466666667,16570.714285714286,13619.566666666668,36508.94,26644.63,25201.04,24843.0,16947.0,17134.0
2010-06-11,30835.29,20517,74,65,26451.647142857142,20776.854,15532.142857142857,13371.0,18009.12,11447.73,29744.74,9677.0,6389.0,21360.0
2010-06-12,0.0,0,0,0,29221.298571428575,20813.20566666667,17550.428571428572,13342.9,30835.29,0.0,38966.0,20517.0,0.0,26351.0
2010-06-13,21147.77,10942,69,61,29221.298571428575,19514.339,17550.428571428572,12464.533333333333,0.0,25457.15,16895.24,0.0,14079.0,13848.0
2010-06-14,21317.37,15586,51,48,28605.67285714286,19656.09,17102.285714285714,12367.666666666666,21147.77,45523.11,0.0,10942.0,28736.0,0.0
2010-06-15,26937.46,18633,46,41,25147.710000000003,20366.668999999998,15223.714285714286,12887.2,21317.37,48215.48,18370.09,15586.0,25001.0,11028.0
2010-06-16,29229.94,18495,77,65,22107.992857142857,20652.248000000003,14314.0,13140.7,26937.46,36508.94,23290.76,18633.0,24843.0,13483.0
2010-06-17,22635.35,12892,69,61,21068.135714285716,20850.220666666668,13407.142857142857,13307.766666666666,29229.94,18009.12,26164.58,18495.0,9677.0,21947.0
2010-06-18,17788.69,9315,47,44,21729.02571428571,20732.57966666667,13866.42857142857,13005.933333333332,22635.35,30835.29,16575.5,12892.0,20517.0,9421.0
2010-06-19,0.0,0,0,0,19865.225714285716,20773.019333333337,12266.142857142857,13002.4,17788.69,0.0,25331.44,9315.0,0.0,15470.0
2010-06-20,9078.58,4487,26,26,19865.225714285716,19928.638,12266.142857142857,12486.733333333334,0.0,21147.77,22494.36,0.0,10942.0,9052.0
2010-06-21,18116.21,11305,43,40,18141.055714285718,19481.445333333333,11344.0,12334.566666666668,9078.58,21317.37,0.0,4487.0,15586.0,0.0
2010-06-22,12414.03,6355,41,36,17683.747142857144,20085.319000000003,10732.42857142857,12711.4,18116.21,26937.46,24824.93,11305.0,18633.0,13755.0
2010-06-23,25098.24,15489,61,54,15608.971428571429,19671.62233333333,8978.42857142857,12464.733333333334,12414.03,29229.94,33536.19,6355.0,18495.0,32351.0
2010-06-24,17217.85,9410,47,42,15018.728571428574,19390.357333333333,8549.0,11902.666666666666,25098.24,22635.35,20415.92,15489.0,12892.0,14606.0
2010-06-25,12371.59,6502,40,37,14244.800000000001,19283.755,8051.571428571428,11729.466666666667,17217.85,17788.69,29586.64,9410.0,9315.0,18023.0
2010-06-26,0.0,0,0,0,13470.928571428574,18709.92,7649.714285714285,11345.433333333332,12371.59,0.0,29221.670000000002,6502.0,0.0,17496.0
2010-06-27,18706.920000000002,10851,55,52,13470.928571428574,17735.864333333335,7649.714285714285,10762.233333333334,0.0,9078.58,18569.88,0.0,4487.0,12005.0
2010-06-28,51132.78,33808,68,64,14846.405714285716,17740.432333333334,8558.857142857143,10723.766666666666,18706.920000000002,18116.21,0.0,10851.0,11305.0,0.0
2010-06-29,32236.920000000002,20301,68,56,19563.058571428577,19444.858333333334,11773.57142857143,11850.7,51132.78,12414.03,10702.97,33808.0,6355.0,6204.0
2010-06-30,31491.43,20254,75,67,22394.9,20162.65666666667,13765.857142857143,12320.6,32236.920000000002,25098.24,0.0,20301.0,15489.0,0.0
2010-07-01,28830.02,16217,81,80,23308.212857142855,21212.371,14446.57142857143,12995.733333333334,31491.43,17217.85,13093.79,20254.0,9410.0,7769.0
2010-07-02,16726.13,8599,44,36,24967.09428571429,21736.912,15419.0,13277.333333333334,28830.02,12371.59,13714.76,16217.0,6502.0,11289.0
2010-07-03,0.0,0,0,0,25589.171428571433,21837.291,15718.57142857143,13187.666666666666,16726.13,0.0,26644.63,8599.0,0.0,16947.0
2010-07-04,10376.29,5302,21,20,25589.171428571433,20949.136666666665,15718.57142857143,12622.766666666666,0.0,18706.920000000002,11447.73,0.0,10851.0,6389.0
2010-07-05,30963.57,16155,81,65,24399.08142857143,20913.422000000002,14925.857142857143,12586.533333333333,10376.29,51132.78,0.0,5302.0,33808.0,0.0
2010-07-06,19917.28,11148,54,47,21517.765714285717,21945.541,12404.0,13125.033333333333,30963.57,32236.920000000002,25457.15,16155.0,20301.0,14079.0
2010-07-07,24902.95,13410,60,56,19757.817142857148,21760.878666666667,11096.42857142857,13027.333333333334,19917.28,31491.43,45523.11,11148.0,20254.0,28736.0
2010-07-08,19973.45,11697,65,58,18816.605714285717,21073.54,10118.714285714286,12516.466666666667,24902.95,28830.02,48215.48,13410.0,16217.0,25001.0
2010-07-09,33408.64,13024,25,23,17551.381428571432,20132.139000000003,9473.0,12073.0,19973.45,16726.13,36508.94,11697.0,8599.0,24843.0
2010-07-10,0.0,0,0,0,19934.597142857147,20028.795666666665,10105.142857142857,11679.033333333333,33408.64,0.0,18009.12,13024.0,0.0,9677.0
2010-07-11,7609.2300000000005,5711,26,24,19934.597142857147,19428.491666666665,10105.142857142857,11356.466666666667,0.0,10376.29,30835.29,0.0,5302.0,20517.0
2010-07-12,16101.17,8861,47,38,19539.302857142862,18654.289666666664,10163.57142857143,10862.933333333332,7609.2300000000005,30963.57,0.0,5711.0,16155.0,0.0
2010-07-13,17419.12,8822,49,38,17416.10285714286,19190.995333333332,9121.57142857143,11158.3,16101.17,19917.28,21147.77,8861.0,11148.0,10942.0
2010-07-14,19418.63,12055,52,47,17059.22285714286,19066.707000000002,8789.285714285714,11087.633333333333,17419.12,24902.95,21317.37,8822.0,13410.0,15586.0
2010-07-15,55836.91,27673,78,64,16275.748571428574,19003.41566666667,8595.714285714286,10969.933333333332,19418.63,19973.45,26937.46,12055.0,11697.0,18633.0
2010-07-16,21137.760000000002,14039,62,56,21399.100000000002,19966.730666666663,10878.0,11271.266666666666,55836.91,33408.64,29229.94,27673.0,13024.0,18495.0
2010-07-17,0.0,0,0,0,19646.117142857143,19696.99133333333,11023.0,11122.733333333334,21137.760000000002,0.0,22635.35,14039.0,0.0,12892.0
2010-07-18,14581.99,9382,39,37,19646.117142857143,18942.479666666666,11023.0,10693.0,0.0,7609.2300000000005,17788.69,0.0,5711.0,9315.0
2010-07-19,28611.56,18120,56,54,20642.225714285716,18835.589666666663,11547.42857142857,10695.233333333334,14581.99,16101.17,0.0,9382.0,8861.0,0.0
2010-07-20,23124.39,11707,54,48,22429.42428571429,19789.308333333334,12870.142857142857,11299.233333333334,28611.56,17419.12,9078.58,18120.0,8822.0,4487.0
2010-07-21,19142.73,12555,46,42,23244.46285714286,20257.502,13282.285714285714,11539.9,23124.39,19418.63,18116.21,11707.0,12055.0,11305.0
2010-07-22,21620.39,13161,61,57,23205.048571428575,20291.719333333334,13353.714285714286,11581.566666666668,19142.73,55836.91,12414.03,12555.0,27673.0,6355.0
2010-07-23,23886.33,12828,38,37,18316.97428571429,20598.598,11280.57142857143,11808.433333333332,21620.39,21137.760000000002,25098.24,13161.0,14039.0,15489.0
2010-07-24,0.0,0,0,0,18709.627142857145,20558.201,11107.57142857143,11719.733333333334,23886.33,0.0,17217.85,12828.0,0.0,9410.0
2010-07-25,17230.6,11531,54,51,18709.627142857145,19984.272666666664,11107.57142857143,11406.066666666668,0.0,14581.99,12371.59,0.0,9382.0,6502.0
2010-07-26,20232.85,14216,52,47,19088.0,20146.239666666665,11414.57142857143,11573.7,17230.6,28611.56,0.0,11531.0,18120.0,0.0
2010-07-27,28265.86,14179,64,56,17891.04142857143,20820.668,10856.857142857143,12047.566666666668,20232.85,23124.39,18706.920000000002,14216.0,11707.0,10851.0
2010-07-28,23252.72,13351,63,60,18625.537142857145,21139.299333333336,11210.0,12158.5,28265.86,19142.73,51132.78,14179.0,12555.0,33808.0
2010-07-29,32801.91,12799,65,60,19212.678571428576,20209.964,11323.714285714286,11476.6,23252.72,21620.39,32236.920000000002,13351.0,13161.0,20301.0
2010-07-30,14363.69,8090,44,39,20810.038571428573,20228.797000000002,11272.0,11226.533333333333,32801.91,23886.33,31491.43,12799.0,12828.0,20254.0
2010-07-31,0.0,0,0,0,19449.661428571428,19657.872333333336,10595.142857142857,10821.066666666668,14363.69,0.0,28830.02,8090.0,0.0,16217.0
2010-08-01,30637.95,9702,32,27,19449.661428571428,18696.871666666666,10595.142857142857,10280.5,0.0,17230.6,16726.13,0.0,11531.0,8599.0
2010-08-02,26124.16,11762,57,49,21364.997142857144,19160.599000000002,10333.857142857143,10317.266666666666,30637.95,20232.85,0.0,9702.0,14216.0,0.0
2010-08-03,22362.79,15479,50,47,22206.61285714286,20031.404333333332,9983.285714285714,10709.333333333334,26124.16,28265.86,10376.29,11762.0,14179.0,5302.0
2010-08-04,17555.5,10923,49,47,21363.317142857148,20430.954333333335,10169.0,11048.566666666668,22362.79,23252.72,30963.57,15479.0,13351.0,16155.0
2010-08-05,23145.06,16453,51,48,20549.428571428576,19984.018666666667,9822.142857142857,10874.166666666666,17555.5,32801.91,19917.28,10923.0,12799.0,11148.0
2010-08-06,14728.15,9731,34,31,19169.878571428573,20091.611333333338,10344.142857142857,11051.0,23145.06,14363.69,24902.95,16453.0,8090.0,13410.0
2010-08-07,0.0,0,0,0,19221.94428571429,19752.45133333333,10578.57142857143,10928.366666666667,14728.15,0.0,19973.45,9731.0,0.0,11697.0
2010-08-08,13950.71,8116,43,41,19221.94428571429,19086.669666666665,10578.57142857143,10538.466666666667,0.0,30637.95,33408.64,0.0,9702.0,13024.0
2010-08-09,31336.59,100084,49,41,16838.05285714286,18438.072,10352.0,10374.866666666667,13950.71,26124.16,0.0,8116.0,11762.0,0.0
2010-08-10,28209.74,18426,39,33,17582.685714285715,19482.625,22969.428571428572,13711.0,31336.59,22362.79,7609.2300000000005,100084.0,15479.0,5711.0
2010-08-11,18629.86,7532,39,35,18417.964285714286,20169.308666666668,23390.428571428572,14134.833333333334,28209.74,17555.5,16101.17,18426.0,10923.0,8861.0
2010-08-12,26031.28,17702,71,56,18571.44428571429,20253.59833333333,22906.0,14090.533333333333,18629.86,23145.06,17419.12,7532.0,16453.0,8822.0
2010-08-13,15150.14,12562,40,34,18983.76142857143,20540.67033333333,23084.428571428572,14386.533333333333,26031.28,14728.15,19418.63,17702.0,9731.0,12055.0
2010-08-14,0.0,0,0,0,19044.045714285716,20398.387333333332,23488.85714285714,14403.433333333332,15150.14,0.0,55836.91,12562.0,0.0,27673.0
2010-08-15,20484.46,16575,56,52,19044.045714285716,18537.157000000003,23488.85714285714,13481.0,0.0,13950.71,21137.760000000002,0.0,8116.0,14039.0
2010-08-16,14270.74,10076,34,32,19977.43857142857,18515.380333333334,24697.285714285714,13565.533333333333,20484.46,31336.59,0.0,16575.0,100084.0,0.0
2010-08-17,28802.52,18060,44,40,17539.460000000003,18991.071666666667,11839.0,13901.4,14270.74,28209.74,14581.99,10076.0,18426.0,9382.0
2010-08-18,35122.520000000004,22420,55,47,17624.14285714286,19465.089333333333,11786.714285714286,14190.666666666666,28802.52,18629.86,28611.56,18060.0,7532.0,18120.0
2010-08-19,30663.35,22152,67,55,19980.237142857146,19682.121333333333,13913.57142857143,14334.0,35122.520000000004,26031.28,23124.39,22420.0,17702.0,11707.0
2010-08-20,23250.77,18521,56,49,20641.96142857143,19933.42,14549.285714285714,14682.166666666666,30663.35,15150.14,19142.73,22152.0,12562.0,12555.0
2010-08-21,0.0,0,0,0,21799.19428571429,20070.354666666666,15400.57142857143,14881.033333333333,23250.77,0.0,21620.39,18521.0,0.0,13161.0
2010-08-22,22677.01,13884,60,51,21799.19428571429,19349.675,15400.57142857143,14442.333333333334,0.0,20484.46,23886.33,0.0,16575.0,12828.0
2010-08-23,20655.35,12896,44,37,22112.41571428572,19309.364333333335,15016.142857142857,14477.533333333333,22677.01,14270.74,0.0,13884.0,10076.0,0.0
2010-08-24,26577.16,18872,60,53,23024.50285714286,19997.876,15419.0,14907.4,20655.35,28802.52,17230.6,12896.0,18060.0,11531.0
2010-08-25,30466.760000000002,17238,69,62,22706.594285714287,20309.428000000004,15535.0,15152.1,26577.16,35122.520000000004,20232.85,18872.0,22420.0,14216.0
2010-08-26,31964.34,16961,70,64,22041.485714285718,20650.558333333334,14794.714285714286,15252.833333333334,30466.760000000002,30663.35,28265.86,17238.0,22152.0,14179.0
2010-08-27,12166.64,6611,31,29,22227.34142857143,20773.841,14053.142857142857,15345.566666666668,31964.34,23250.77,23252.72,16961.0,18521.0,13351.0
2010-08-28,0.0,0,0,0,20643.894285714287,20404.305,12351.714285714286,15120.9,12166.64,0.0,32801.91,6611.0,0.0,12799.0
2010-08-29,14449.3,8766,39,36,20643.894285714287,19310.908,12351.714285714286,14694.266666666666,0.0,22677.01,14363.69,0.0,13884.0,8090.0
2010-08-30,0.0,0,0,0,19468.507142857146,19313.761666666665,11620.57142857143,14716.8,14449.3,20655.35,0.0,8766.0,12896.0,0.0
2010-08-31,22811.75,11038,54,48,16517.742857142857,19313.761666666665,9778.285714285714,14716.8,0.0,26577.16,30637.95,0.0,18872.0,9702.0
2010-09-01,20351.36,11835,37,35,15979.827142857144,19052.88833333333,8659.142857142857,14761.333333333334,22811.75,30466.760000000002,26124.16,11038.0,17238.0,11762.0
2010-09-02,33430.57,21102,87,77,14534.770000000002,18860.46166666667,7887.285714285715,14763.766666666666,20351.36,31964.34,22362.79,11835.0,16961.0,15479.0
2010-09-03,34739.16,30598,54,49,14744.231428571433,19229.387666666666,8478.857142857143,14951.2,33430.57,12166.64,17555.5,21102.0,6611.0,10923.0
2010-09-04,0.0,0,0,0,17968.877142857145,19802.176333333333,11905.57142857143,15607.033333333333,34739.16,0.0,23145.06,30598.0,0.0,16453.0
2010-09-05,12286.710000000001,7222,35,35,17968.877142857145,19030.674333333332,11905.57142857143,15058.6,0.0,14449.3,14728.15,0.0,8766.0,9731.0
2010-09-06,23717.79,14951,49,41,17659.93571428572,18949.293,11685.0,14974.966666666667,12286.710000000001,0.0,0.0,7222.0,0.0,0.0
2010-09-07,24397.45,14936,49,45,21048.191428571434,19739.886000000002,13820.857142857143,15473.333333333334,23717.79,22811.75,13950.71,14951.0,11038.0,8116.0
2010-09-08,16175.220000000001,9924,48,45,21274.720000000005,20088.110666666664,14377.714285714286,15700.666666666666,24397.45,20351.36,31336.59,14936.0,11835.0,100084.0
2010-09-09,23526.38,12862,63,59,20678.128571428573,19582.731666666667,14104.714285714286,12695.333333333334,16175.220000000001,33430.57,28209.74,9924.0,21102.0,18426.0
2010-09-10,15988.35,9905,43,38,19263.24428571429,19426.619666666666,12927.57142857143,12509.866666666667,23526.38,34739.16,18629.86,12862.0,30598.0,7532.0
2010-09-11,0.0,0,0,0,16584.557142857146,19338.569333333337,9971.42857142857,12588.966666666667,15988.35,0.0,26031.28,9905.0,0.0,17702.0
2010-09-12,15528.75,9278,48,46,16584.557142857146,18470.86,9971.42857142857,11998.9,0.0,12286.710000000001,15150.14,0.0,7222.0,12562.0
2010-09-13,32892.16,27446,66,52,17047.705714285716,18483.480333333333,10265.142857142857,11889.433333333332,15528.75,23717.79,0.0,9278.0,14951.0,0.0
2010-09-14,19705.02,11071,62,56,18358.330000000005,19579.885666666665,12050.142857142857,12804.3,32892.16,24397.45,20484.46,27446.0,14936.0,16575.0
2010-09-15,33812.4,21295,65,61,17687.98285714286,19553.904333333332,11498.0,12620.833333333334,19705.02,16175.220000000001,14270.74,11071.0,9924.0,10076.0
2010-09-16,27099.271,14409,65,51,20207.580000000005,20205.293,13122.42857142857,12994.8,33812.4,23526.38,28802.52,21295.0,12862.0,18060.0
2010-09-17,19486.54,11401,45,41,20717.993000000006,20148.518033333334,13343.42857142857,12873.1,27099.271,15988.35,35122.520000000004,14409.0,9905.0,22420.0
2010-09-18,0.0,0,0,0,21217.734428571428,19627.3187,13557.142857142857,12505.8,19486.54,0.0,30663.35,11401.0,0.0,22152.0
2010-09-19,22783.53,13649,57,54,21217.734428571428,18605.207033333332,13557.142857142857,11767.4,0.0,15528.75,23250.77,0.0,9278.0,18521.0
2010-09-20,38563.96,24263,72,59,22254.131571428577,18589.63236666667,14181.57142857143,11605.0,22783.53,32892.16,0.0,13649.0,27446.0,0.0
2010-09-21,54698.89,35197,100,76,23064.388714285717,19875.0977,13726.857142857143,12413.766666666666,38563.96,19705.02,22677.01,24263.0,11071.0,13884.0
2010-09-22,27208.8,14065,70,39,28063.513000000003,20942.4937,17173.428571428572,13124.2,54698.89,33812.4,20655.35,35197.0,21295.0,12896.0
2010-09-23,34305.1,20697,81,72,27120.141571428572,21160.942033333336,16140.57142857143,13163.166666666666,27208.8,27099.271,26577.16,14065.0,14409.0,18872.0
2010-09-24,47106.39,27622,55,45,28149.545714285716,21418.540033333335,17038.85714285714,13224.0,34305.1,19486.54,30466.760000000002,20697.0,11401.0,17238.0
2010-09-25,0.0,0,0,0,32095.238571428574,21973.194366666667,19356.14285714286,13570.133333333333,47106.39,0.0,31964.34,27622.0,0.0,16961.0
2010-09-26,21703.9,13359,63,51,32095.238571428574,20907.716366666667,19356.14285714286,13004.766666666666,0.0,22783.53,12166.64,0.0,13649.0,6611.0
2010-09-27,115172.24,124721,90,69,31941.005714285715,21225.625033333334,19314.714285714286,13229.7,21703.9,38563.96,0.0,13359.0,24263.0,0.0
2010-09-28,40015.41,22204,109,91,42885.04571428573,25064.6997,33665.857142857145,17387.066666666666,115172.24,54698.89,14449.3,124721.0,35197.0,8766.0
2010-09-29,36740.03,20250,95,83,40787.40571428572,25916.90336666667,31809.714285714286,17835.0,40015.41,27208.8,0.0,22204.0,14065.0,0.0
2010-09-30,37578.57,22891,81,74,42149.01000000001,27141.571033333334,32693.285714285714,18510.0,36740.03,34305.1,22811.75,20250.0,20697.0,11038.0
2010-10-01,34550.89,21567,64,55,42616.64857142857,27633.79836666667,33006.71428571428,18905.1,37578.57,47106.39,20351.36,22891.0,27622.0,11835.0
2010-10-02,0.0,0,0,0,40823.00571428572,28107.116033333336,32141.714285714286,19229.5,34550.89,0.0,33430.57,21567.0,0.0,21102.0
2010-10-03,38335.52,20272,75,64,40823.00571428572,26992.763700000003,32141.714285714286,18526.1,0.0,21703.9,34739.16,0.0,13359.0,30598.0
2010-10-04,34956.56,22556,76,72,43198.95142857143,27112.642366666663,33129.28571428572,18181.9,38335.52,115172.24,0.0,20272.0,124721.0,0.0
2010-10-05,55108.91,34051,116,101,31739.568571428576,28277.861033333334,18534.285714285714,18933.766666666666,34956.56,40015.41,12286.710000000001,22556.0,22204.0,7222.0
2010-10-06,30355.010000000002,21523,59,58,33895.78285714286,29705.267700000004,20226.714285714286,19828.066666666666,55108.91,36740.03,23717.79,34051.0,20250.0,14951.0
2010-10-07,47610.92,28267,112,92,32983.637142857144,29926.50836666667,20408.571428571428,20047.133333333335,30355.010000000002,37578.57,24397.45,21523.0,22891.0,14936.0
2010-10-08,51836.73,39626,65,58,34416.83,30700.2907,21176.571428571428,20491.5,47610.92,34550.89,16175.220000000001,28267.0,21567.0,9924.0
2010-10-09,0.0,0,0,0,36886.235714285714,31889.007700000002,23756.428571428572,21481.566666666666,51836.73,0.0,23526.38,39626.0,0.0,12862.0
2010-10-10,23139.31,12412,67,59,36886.235714285714,31104.795033333336,23756.428571428572,21052.833333333332,0.0,38335.52,15988.35,0.0,20272.0,9905.0
2010-10-11,39962.9,23986,85,78,34715.34857142858,31343.160366666667,22633.571428571428,21136.4,23139.31,34956.56,0.0,12412.0,22556.0,0.0
2010-10-12,46566.35,28703,104,94,35430.54000000001,32675.257033333335,22837.85714285714,21935.933333333334,39962.9,55108.91,15528.75,23986.0,34051.0,9278.0
2010-10-13,51564.7,39725,81,74,34210.174285714296,33709.8437,22073.85714285714,22583.433333333334,46566.35,30355.010000000002,32892.16,28703.0,21523.0,27446.0
2010-10-14,86945.13,37066,96,81,37240.130000000005,34332.2617,24674.14285714286,22992.733333333334,51564.7,47610.92,19705.02,39725.0,28267.0,11071.0
2010-10-15,42398.82,20610,95,80,42859.30285714286,36573.5987,25931.14285714286,23859.233333333334,86945.13,51836.73,33812.4,37066.0,39626.0,21295.0
2010-10-16,0.0,0,0,0,41511.030000000006,36859.8127,23214.571428571428,23836.4,42398.82,0.0,27099.271,20610.0,0.0,14409.0
2010-10-17,31176.14,18342,70,62,41511.030000000006,35956.503666666664,23214.571428571428,23356.1,0.0,23139.31,19486.54,0.0,12412.0,11401.0
2010-10-18,36591.44,18509,97,90,42659.14857142857,36346.157,24061.714285714286,23587.466666666667,31176.14,39962.9,0.0,18342.0,23986.0,0.0
2010-10-19,46577.64,26330,73,65,42177.51142857143,37565.871666666666,23279.285714285714,24204.433333333334,36591.44,46566.35,22783.53,18509.0,28703.0,13649.0
2010-10-20,43387.26,23589,103,89,42179.124285714286,38359.00866666667,22940.285714285714,24627.133333333335,46577.64,51564.7,38563.96,26330.0,39725.0,24263.0
2010-10-21,32847.8,15231,89,76,41010.91857142858,38519.785333333326,20635.14285714286,24604.666666666668,43387.26,86945.13,54698.89,23589.0,37066.0,35197.0
2010-10-22,32843.94,21524,77,68,33282.728571428575,37791.41566666667,17515.85714285714,23939.133333333335,32847.8,42398.82,27208.8,15231.0,20610.0,14065.0
2010-10-23,0.0,0,0,0,31917.74571428572,37979.253666666664,17646.428571428572,24187.766666666666,32843.94,0.0,34305.1,21524.0,0.0,20697.0
2010-10-24,28634.59,15444,82,74,31917.74571428572,36835.750333333344,17646.428571428572,23497.866666666665,0.0,31176.14,47106.39,0.0,18342.0,27622.0
2010-10-25,27945.06,14106,69,63,31554.66714285715,36220.02366666667,17232.428571428572,23091.933333333334,28634.59,36591.44,0.0,15444.0,18509.0,0.0
2010-10-26,42545.95,25020,98,85,30319.470000000005,37151.52566666667,16603.428571428572,23562.133333333335,27945.06,46577.64,21703.9,14106.0,26330.0,13359.0
2010-10-27,30480.55,15563,70,66,29743.51428571429,37846.26066666667,16416.285714285714,23950.833333333332,42545.95,43387.26,115172.24,25020.0,23589.0,124721.0
2010-10-28,30701.3,13564,57,52,27899.698571428573,35023.20433333333,15269.714285714286,20312.233333333334,30480.55,32847.8,40015.41,15563.0,15231.0,22204.0
2010-10-29,36100.95,22499,71,62,27593.055714285718,34712.734000000004,15031.57142857143,20024.233333333334,30701.3,32843.94,36740.03,13564.0,21524.0,20250.0
2010-10-30,0.0,0,0,0,28058.34285714286,34691.431333333334,15170.857142857143,20099.2,36100.95,0.0,37578.57,22499.0,0.0,22891.0
2010-10-31,29947.64,16347,82,79,28058.34285714286,33438.812333333335,15170.857142857143,19336.166666666668,0.0,28634.59,34550.89,0.0,15444.0,21567.0
2010-11-01,20730.24,12325,52,47,28245.92142857143,33285.37066666667,15299.857142857143,19162.166666666668,29947.64,27945.06,0.0,16347.0,14106.0,0.0
2010-11-02,42866.91,23626,86,79,27215.232857142862,33976.378666666664,15045.42857142857,19573.0,20730.24,42545.95,38335.52,12325.0,25020.0,20272.0
2010-11-03,42870.87,23025,86,75,27261.08428571429,34127.425,14846.285714285714,19684.8,42866.91,30480.55,34956.56,23626.0,15563.0,22556.0
2010-11-04,83876.12,58902,126,104,29031.130000000005,34391.23533333334,15912.285714285714,19700.433333333334,42870.87,30701.3,55108.91,23025.0,13564.0,34051.0
2010-11-05,40907.93,19838,65,57,36627.53285714286,35350.14233333334,22389.14285714286,20528.8,83876.12,36100.95,30355.010000000002,58902.0,22499.0,21523.0
2010-11-06,0.0,0,0,0,37314.24428571429,35701.90633333333,22009.0,20472.633333333335,40907.93,0.0,47610.92,19838.0,0.0,28267.0
2010-11-07,31345.79,18341,81,75,37314.24428571429,34114.87566666667,22009.0,19530.4,0.0,29947.64,51836.73,0.0,16347.0,39626.0
2010-11-08,32303.991,18193,76,67,37513.979999999996,33431.844333333334,22293.85714285714,18820.9,31345.79,20730.24,0.0,18341.0,12325.0,0.0
2010-11-09,53013.21,32781,113,99,39167.37300000001,34508.64403333333,23132.14285714286,19427.333333333332,32303.991,42866.91,23139.31,18193.0,23626.0,12412.0
2010-11-10,73575.93000000001,33426,127,100,40616.84442857143,35504.4407,24440.0,20106.3,53013.21,42870.87,39962.9,32781.0,23025.0,23986.0
2010-11-11,59712.61,33217,119,99,45003.281571428575,36624.87503333333,25925.85714285714,20420.966666666667,73575.93000000001,83876.12,46566.35,33426.0,58902.0,28703.0
2010-11-12,36167.25,20025,99,81,41551.351571428575,37063.0837,22256.571428571428,20571.433333333334,59712.61,40907.93,51564.7,33217.0,19838.0,39725.0
2010-11-13,0.0,0,0,0,40874.111571428584,36549.835366666666,22283.285714285714,19914.766666666666,36167.25,0.0,86945.13,20025.0,0.0,37066.0
2010-11-14,27934.71,16462,86,76,40874.111571428584,33651.66436666667,22283.285714285714,18679.233333333334,0.0,31345.79,42398.82,0.0,18341.0,20610.0
2010-11-15,42964.04,21740,98,83,40386.81442857144,33169.52736666667,22014.85714285714,18540.966666666667,27934.71,32303.991,0.0,16462.0,18193.0,0.0
2010-11-16,63788.840000000004,37378,106,95,41909.67857142857,34601.662033333334,22521.571428571428,19265.633333333335,42964.04,53013.21,31176.14,21740.0,32781.0,18342.0
2010-11-17,45726.741,27327,113,97,43449.054285714294,35688.75203333333,23178.285714285714,19900.166666666668,63788.840000000004,73575.93000000001,36591.44,37378.0,33426.0,18509.0
2010-11-18,37074.97,19353,96,91,39470.59871428572,35993.26206666666,22307.0,20194.1,45726.741,59712.61,46577.64,27327.0,33217.0,26330.0
2010-11-19,39999.42,23892,100,90,36236.65014285715,35676.5064,20326.428571428572,19961.533333333333,37074.97,36167.25,43387.26,19353.0,20025.0,23589.0
2010-11-20,0.0,0,0,0,36784.103,35563.5784,20878.85714285714,19971.633333333335,39999.42,0.0,32847.8,23892.0,0.0,15231.0
2010-11-21,32056.05,17985,96,89,36784.103,34468.65173333333,20878.85714285714,19463.933333333334,0.0,27934.71,32843.94,0.0,16462.0,21524.0
2010-11-22,31724.88,16898,89,80,37372.86585714286,34442.38873333333,21096.428571428572,19345.966666666667,32056.05,42964.04,0.0,17985.0,21740.0,0.0
2010-11-23,49805.35,24919,128,112,35767.27157142858,35499.88473333333,20404.714285714286,19909.233333333334,31724.88,63788.840000000004,28634.59,16898.0,37378.0,15444.0
2010-11-24,41138.6,24336,117,104,33769.630142857146,36205.576733333335,18624.85714285714,20225.066666666666,49805.35,45726.741,27945.06,24919.0,27327.0,14106.0
2010-11-25,67870.96,36908,146,133,33114.18142857143,36645.3614,18197.571428571428,20566.066666666666,41138.6,37074.97,42545.95,24336.0,19353.0,25020.0
2010-11-26,28828.04,14797,78,72,37513.60857142857,37489.528399999996,20705.428571428572,20962.333333333332,67870.96,39999.42,30480.55,36908.0,23892.0,15563.0
2010-11-27,0.0,0,0,0,35917.69714285715,37434.44473333333,19406.14285714286,20936.8,28828.04,0.0,30701.3,14797.0,0.0,13564.0
2010-11-28,27125.16,16290,90,83,35917.69714285715,36411.06806666667,19406.14285714286,20484.666666666668,0.0,32056.05,36100.95,0.0,17985.0,22499.0
